"","tconst","movielensid","primaryTitle","startYear","runtimeMinutes"
"10066","tt0095428",4859,"kansas",1988,"108"
"10067","tt0095441",133741,"the cold summer of 1953",1988,"101"
"10068","tt0095444",26629,"killer klowns from outer space",1988,"88"
"10069","tt0095452",175871,"king size",1988,"105"
"10070","tt0095454",7342,"the kiss",1988,"101"
"10071","tt0095467",38159,"a short film about love",1988,"86"
"10072","tt0095468",8656,"a short film about killing",1988,"84"
"10073","tt0095475",52199,"damnation",1988,"120"
"10074","tt0095483",102425,"lady terminator",1989,"82"
"10075","tt0095484",4517,"lady in white",1988,"113"
"10076","tt0095488",4518,"the lair of the white worm",1988,"93"
"10077","tt0095489",4519,"the land before time",1988,"69"
"10078","tt0095497",2022,"the last temptation of christ",1988,"164"
"10079","tt0095511",141904,"la lectrice",1988,"99"
"10080","tt0095512",149412,"legend of the galactic heroes: my conquest is the sea of stars",1988,"60"
"10081","tt0095515",34416,"let's get lost",1988,"120"
"10082","tt0095519",4520,"license to drive",1988,"88"
"10083","tt0095525",3687,"gandahar",1988,"78"
"10084","tt0095530",78723,"little dorrit",1987,"357"
"10085","tt0095532",4521,"little nikita",1988,"98"
"10086","tt0095542",98823,"dragon fight",1989,"96"
"10087","tt0095545",145110,"looking for langston",1989,"45"
"10088","tt0095560",31555,"mac and me",1988,"95"
"10089","tt0095564",3496,"madame sousatzka",1988,"122"
"10090","tt0095574",173789,"little vera",1988,"128"
"10091","tt0095583",52831,"maniac cop",1988,"85"
"10092","tt0095593",2247,"married to the mob",1988,"104"
"10093","tt0095597",159702,"a taxing woman's return",1988,"127"
"10094","tt0095598",156708,"la maschera",1988,"90"
"10095","tt0095599",4522,"masquerade",1988,"91"
"10096","tt0095613",6310,"memories of me",1988,"105"
"10097","tt0095626",6175,"messenger of death",1988,"91"
"10098","tt0095629",124819,"midnight crossing",1988,"104"
"10099","tt0095631",3104,"midnight run",1988,"126"
"10100","tt0095638",4523,"the milagro beanfield war",1988,"117"
"10101","tt0095647",4326,"mississippi burning",1988,"128"
"10102","tt0095649",5641,"the moderns",1988,"126"
"10103","tt0095652",2900,"monkey shines",1988,"113"
"10104","tt0095654",4524,"moon over parador",1988,"103"
"10105","tt0095655",26630,"moonwalker",1988,"93"
"10106","tt0095657",128874,"the moromete family",1987,"142"
"10107","tt0095662",4525,"moving",1988,"89"
"10108","tt0095665",6205,"mr. north",1988,"93"
"10109","tt0095675",3067,"women on the verge of a nervous breakdown",1988,"88"
"10110","tt0095687",4526,"my stepmother is an alien",1988,"105"
"10111","tt0095690",4062,"mystic pizza",1988,"104"
"10112","tt0095705",3868,"the naked gun: from the files of police squad!",1988,"85"
"10113","tt0095709",2173,"the navigator: a medieval odyssey",1988,"90"
"10114","tt0095715",26631,"alice",1988,"86"
"10115","tt0095728",175845,"the spider labyrinth",1988,"86"
"10116","tt0095729",153296,"the tribulations of balthazar kober",1988,"115"
"10117","tt0095730",172253,"the night before",1988,"90"
"10118","tt0095736",4527,"a night in the life of jimmy reardon",1988,"90"
"10119","tt0095742",1971,"a nightmare on elm street 4: the dream master",1988,"93"
"10120","tt0095756",7989,"not of this earth",1988,"81"
"10121","tt0095759",160229,"the bengali night",1988,"153"
"10122","tt0095764",94765,"lumberjacking",1988,"165"
"10123","tt0095765",1172,"cinema paradiso",1988,"155"
"10124","tt0095773",163436,"l'oeuvre au noir",1988,"110"
"10125","tt0095774",4528,"off limits",1988,"102"
"10126","tt0095776",709,"oliver & company",1988,"74"
"10127","tt0095788",88607,"the eye above the well",1988,"94"
"10128","tt0095799",157156,"otto - der neue film",1987,"82"
"10129","tt0095800",3412,"the bear",1988,"96"
"10130","tt0095801",4529,"bagdad cafe",1987,"95"
"10131","tt0095812",131540,"paganini horror",1989,"82"
"10132","tt0095827",26634,"pascali's island",1988,"104"
"10133","tt0095836",130204,"patty hearst",1988,"108"
"10134","tt0095853",4530,"permanent record",1988,"91"
"10135","tt0095857",148066,"pestonjee",1988,"125"
"10136","tt0095861",169664,"the doublecross",1988,"\N"
"10137","tt0095863",3837,"phantasm ii",1988,"97"
"10138","tt0095866",134997,"i picari",1987,"121"
"10139","tt0095867",171245,"picasso trigger",1988,"99"
"10140","tt0095869",128151,"il piccolo diavolo",1988,"101"
"10141","tt0095871",64750,"pin",1988,"103"
"10142","tt0095875",172229,"plain clothes",1987,"98"
"10143","tt0095877",130208,"platoon leader",1988,"97"
"10144","tt0095880",79936,"pohjanmaa",1988,"127"
"10145","tt0095882",2382,"police academy 5: assignment: miami beach",1988,"90"
"10146","tt0095889",1996,"poltergeist iii",1988,"98"
"10147","tt0095895",5643,"powaqqatsi",1988,"99"
"10148","tt0095897",3197,"the presidio",1988,"97"
"10149","tt0095900",116688,"prime evil",1988,"83"
"10150","tt0095903",58437,"the prince of pennsylvania",1988,"87"
"10151","tt0095904",26638,"prison",1987,"102"
"10152","tt0095916",6917,"promised land",1987,"102"
"10153","tt0095924",128215,"pulse",1988,"95"
"10154","tt0095925",3840,"pumpkinhead",1988,"86"
"10155","tt0095927",4012,"punchline",1988,"128"
"10156","tt0095941",145578,"touch of death",1988,"86"
"10157","tt0095953",1961,"rain man",1988,"133"
"10158","tt0095956",2404,"rambo iii",1988,"102"
"10159","tt0095958",74255,"rampage",1987,"97"
"10160","tt0095963",4531,"red heat",1988,"104"
"10161","tt0095967",154404,"directed by andrei tarkovsky",1988,"102"
"10162","tt0095975",122258,"they call me renegade",1987,"92"
"10163","tt0095977",3667,"rent-a-cop",1987,"96"
"10164","tt0095981",157468,"the rescue",1988,"97"
"10165","tt0095989",5305,"return of the killer tomatoes!",1988,"98"
"10166","tt0095990",4532,"return of the living dead ii",1988,"89"
"10167","tt0095993",4534,"return to snowy river",1988,"110"
"10168","tt0096003",4536,"rocket gibraltar",1988,"99"
"10169","tt0096018",4537,"running on empty",1988,"116"
"10170","tt0096022",128550,"sos: en segelsällskapsresa",1988,"104"
"10171","tt0096024",143287,"sagolandet",1988,"185"
"10172","tt0096028",6244,"salaam bombay!",1988,"113"
"10173","tt0096029",4538,"salome's last dance",1988,"89"
"10174","tt0096030",4539,"salsa",1988,"97"
"10175","tt0096037",4540,"satisfaction",1988,"92"
"10176","tt0096046",77318,"scarecrows",1988,"83"
"10177","tt0096054",3423,"school daze",1988,"121"
"10178","tt0096056",116293,"crime and punishment",2002,"126"
"10179","tt0096060",128039,"screwball hotel",1988,"101"
"10180","tt0096061",3087,"scrooged",1988,"101"
"10181","tt0096071",4541,"the serpent and the rainbow",1988,"98"
"10182","tt0096073",2263,"the seventh sign",1988,"97"
"10183","tt0096087",4542,"shakedown",1988,"97"
"10184","tt0096094",4003,"she's having a baby",1988,"106"
"10185","tt0096098",4543,"shoot to kill",1988,"110"
"10186","tt0096101",4544,"short circuit 2",1988,"110"
"10187","tt0096114",167926,"the sisterhood",1988,"75"
"10188","tt0096118",170129,"sleepaway camp ii: unhappy campers",1988,"80"
"10189","tt0096119",133729,"sleepaway camp iii: teenage wasteland",1989,"80"
"10190","tt0096131",114369,"a soldier's tale",1989,"96"
"10191","tt0096142",73160,"sorority babes in the slimeball bowl-o-rama",1988,"80"
"10192","tt0096149",170371,"space mutiny",1988,"91"
"10193","tt0096153",128041,"spellcaster",1988,"83"
"10194","tt0096156",123989,"spike of bensonhurst",1988,"100"
"10195","tt0096160",125029,"splendor",1989,"110"
"10196","tt0096161",26641,"split decisions",1988,"95"
"10197","tt0096163",4546,"the vanishing",1988,"107"
"10198","tt0096166",2246,"stars and bars",1988,"94"
"10199","tt0096171",3138,"stealing home",1988,"98"
"10200","tt0096180",4547,"stormy monday",1988,"93"
"10201","tt0096184",47871,"strul",1988,"101"
"10202","tt0096189",148076,"a summer story",1988,"95"
"10203","tt0096193",4548,"sunset",1988,"102"
"10204","tt0096200",4549,"sweet hearts dance",1988,"101"
"10205","tt0096203",4550,"switching channels",1988,"105"
"10206","tt0096211",3523,"taffin",1988,"96"
"10207","tt0096218",26643,"tales from the gimli hospital",1988,"72"
"10208","tt0096219",4009,"talk radio",1988,"110"
"10209","tt0096223",4181,"tapeheads",1988,"93"
"10210","tt0096239",131994,"teen vamp",1988,"85"
"10211","tt0096241",4551,"the telephone",1988,"96"
"10212","tt0096244",2802,"tequila sunrise",1988,"115"
"10213","tt0096246",103645,"the terror within",1989,"88"
"10214","tt0096251",4552,"tetsuo, the iron man",1989,"67"
"10215","tt0096252",146158,"tezaab",1988,"173"
"10216","tt0096256",4553,"they live",1988,"94"
"10217","tt0096257",1189,"the thin blue line",1988,"101"
"10218","tt0096259",3613,"things change",1988,"100"
"10219","tt0096280",4554,"to kill a priest",1988,"117"
"10220","tt0096282",135647,"tommy tricker and the stamp traveller",1988,"105"
"10221","tt0096283",5971,"my neighbor totoro",1988,"86"
"10222","tt0096288",26644,"landscape in the mist",1988,"127"
"10223","tt0096289",4555,"torch song trilogy",1988,"120"
"10224","tt0096294",4556,"track 29",1988,"91"
"10225","tt0096309",154204,"three seats for the 26th",1988,"106"
"10226","tt0096310",103990,"troma's war",1988,"91"
"10227","tt0096316",4557,"tucker: the man and his dream",1988,"110"
"10228","tt0096318",149158,"tupla-uuno",1988,"101"
"10229","tt0096320",4558,"twins",1988,"107"
"10230","tt0096321",7781,"twister",1989,"93"
"10231","tt0096324",3577,"two moon junction",1988,"104"
"10232","tt0096328",3142,"u2: rattle and hum",1988,"99"
"10233","tt0096329",171603,"ubit drakona",1988,"123"
"10234","tt0096332",1295,"the unbearable lightness of being",1988,"171"
"10235","tt0096336",8804,"story of women",1988,"108"
"10236","tt0096337",72645,"a tale of the wind",1988,"80"
"10237","tt0096340",123349,"the unholy",1988,"102"
"10238","tt0096378",2733,"vibes",1988,"99"
"10239","tt0096380",4559,"vice versa",1988,"98"
"10240","tt0096386",26645,"life is a long quiet river",1988,"90"
"10241","tt0096409",32515,"walker",1987,"94"
"10242","tt0096425",4560,"watchers",1988,"91"
"10243","tt0096426",4561,"waxwork",1988,"95"
"10244","tt0096427",161712,"we think the world of you",1988,"90"
"10245","tt0096438",2987,"who framed roger rabbit",1988,"104"
"10246","tt0096440",100521,"who killed vincent chin?",1987,"87"
"10247","tt0096446",2193,"willow",1988,"126"
"10248","tt0096453",157379,"witchery",1988,"95"
"10249","tt0096454",4562,"without a clue",1988,"107"
"10250","tt0096461",43415,"as tears go by",1988,"102"
"10251","tt0096463",2245,"working girl",1988,"113"
"10252","tt0096464",26647,"a world apart",1988,"112"
"10253","tt0096465",139036,"world gone wild",1987,"95"
"10254","tt0096466",5281,"the wrong guys",1988,"86"
"10255","tt0096482",174575,"yolki-palki",1988,"88"
"10256","tt0096486",4563,"young einstein",1988,"91"
"10257","tt0096487",1378,"young guns",1988,"107"
"10258","tt0096492",141804,"a forgotten tune for the flute",1987,"134"
"10259","tt0096503",175287,"zhena kerosinshchika",1989,"101"
"10260","tt0096507",98821,"born to defense",1986,"92"
"10261","tt0096517",173599,"à gauche en sortant de l'ascenseur",1988,"83"
"10262","tt0096523",127220,"l'étudiante",1988,"104"
"10263","tt0096734",2072,"the 'burbs",1989,"101"
"10264","tt0096740",33397,"300 miles to heaven",1989,"90"
"10265","tt0096744",140665,"84c mopic",1989,"95"
"10266","tt0096747",175437,"water, wind, dust",1989,"75"
"10267","tt0096754",1127,"the abyss",1989,"145"
"10268","tt0096764",4467,"the adventures of baron munchausen",1988,"126"
"10269","tt0096769",42413,"after midnight",1989,"90"
"10270","tt0096785",142314,"alien from the deep",1989,"90"
"10271","tt0096787",2123,"all dogs go to heaven",1989,"84"
"10272","tt0096794",4564,"always",1989,"122"
"10273","tt0096804",4567,"american ninja 3: blood hunt",1989,"89"
"10274","tt0096824",104002,"another chance",1989,"99"
"10275","tt0096828",147132,"the war is over",1989,"105"
"10276","tt0096841",86764,"the asthenic syndrome",1990,"153"
"10277","tt0096842",91351,"asterix and the big fight",1989,"81"
"10278","tt0096852",133355,"notebook on cities and clothes",1989,"81"
"10279","tt0096863",141389,"my twentieth century",1989,"102"
"10280","tt0096869",126749,"babar: the movie",1989,"70"
"10281","tt0096870",4598,"going overboard",1989,"99"
"10282","tt0096871",159727,"baby blood",1990,"82"
"10283","tt0096874",2011,"back to the future part ii",1989,"108"
"10284","tt0096875",4295,"catchfire",1990,"116"
"10285","tt0096878",154590,"les baisers de secours",1989,"90"
"10286","tt0096884",120889,"il bambino e il poliziotto",1989,"106"
"10287","tt0096894",103741,"bashu, the little stranger",1989,"120"
"10288","tt0096895",592,"batman",1989,"126"
"10289","tt0096908",70649,"a city of sadness",1989,"157"
"10290","tt0096913",4568,"best of the best",1989,"97"
"10291","tt0096921",7400,"beyond the stars",1989,"88"
"10292","tt0096926",4570,"the big picture",1989,"100"
"10293","tt0096928",4571,"bill & ted's excellent adventure",1989,"90"
"10294","tt0096933",4572,"black rain",1989,"125"
"10295","tt0096943",4573,"blaze",1989,"120"
"10296","tt0096945",4574,"blind fury",1989,"86"
"10297","tt0096952",110090,"bloodfist",1989,"85"
"10298","tt0096953",8541,"bloodhounds of broadway",1989,"93"
"10299","tt0096969",4008,"born on the fourth of july",1989,"145"
"10300","tt0096976",4575,"breaking in",1989,"94"
"10301","tt0096978",3166,"brenda starr",1989,"93"
"10302","tt0096994",152232,"bunker palace hôtel",1989,"95"
"10303","tt0097001",4576,"c.h.u.d. ii: bud the chud",1989,"84"
"10304","tt0097008",104270,"cameron's closet",1988,"86"
"10305","tt0097017",90653,"the carpenter",1988,"89"
"10306","tt0097027",4577,"casualties of war",1989,"113"
"10307","tt0097028",7242,"cat chaser",1989,"90"
"10308","tt0097029",164314,"catch me if you can",1989,"106"
"10309","tt0097033",101188,"central park",1990,"176"
"10310","tt0097035",150399,"cha cha cha",1989,"91"
"10311","tt0097044",4578,"chances are",1989,"108"
"10312","tt0097050",2846,"the adventures of milo and otis",1986,"90"
"10313","tt0097053",2039,"cheetah",1989,"83"
"10314","tt0097062",176185,"chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi",1990,"139"
"10315","tt0097074",116062,"cohen and tate",1988,"86"
"10316","tt0097076",138254,"cold feet",1989,"94"
"10317","tt0097081",105020,"collision course",1989,"100"
"10318","tt0244709",4365,"pavilion of women",2001,"116"
"10319","tt0244870",27351,"spiral",2000,"90"
"10320","tt0244970",4231,"someone like you...",2001,"97"
"10321","tt0244992",160404,"barrela: escola de crimes",1990,"72"
"10322","tt0245027",60546,"the bench",2000,"93"
"10323","tt0245046",5011,"charlotte gray",2001,"121"
"10324","tt0245090",33330,"edges of the lord",2001,"95"
"10325","tt0245115",4897,"the fluffer",2001,"95"
"10326","tt0245120",4266,"the forsaken",2001,"90"
"10327","tt0245157",8671,"zus & zo",2001,"106"
"10328","tt0245171",5615,"invincible",2001,"133"
"10329","tt0245184",171643,"jimi plays berkeley",1971,"55"
"10330","tt0245209",78379,"the dialogues with solzhenitsyn",2000,"188"
"10331","tt0245238",4389,"lost and delirious",2001,"103"
"10332","tt0245276",39364,"the profession of arms",2001,"105"
"10333","tt0245280",4453,"michael jordan to the max",2000,"46"
"10334","tt0245341",6007,"p.s. your cat is dead!",2002,"92"
"10335","tt0245356",124544,"perfume",2001,"106"
"10336","tt0245407",5284,"crush",2001,"108"
"10337","tt0245429",5618,"spirited away",2001,"125"
"10338","tt0245479",5624,"just a kiss",2002,"89"
"10339","tt0245501",4851,"things behind the sun",2001,"120"
"10340","tt0245530",111840,"a crime in paradise",2001,"89"
"10341","tt0245562",5420,"windtalkers",2002,"134"
"10342","tt0245573",6293,"xx/xy",2002,"91"
"10343","tt0245574",5225,"y tu mamá también",2001,"106"
"10344","tt0245674",4876,"thir13en ghosts",2001,"91"
"10345","tt0245686",4247,"joe dirt",2001,"91"
"10346","tt0245704",173179,"alluda majaaka!",1995,"161"
"10347","tt0245712",4235,"amores perros",2000,"154"
"10348","tt0245803",6294,"bulletproof monk",2003,"104"
"10349","tt0245837",6648,"chunhyang",2000,"120"
"10350","tt0245844",5064,"the count of monte cristo",2002,"131"
"10351","tt0245891",4818,"extremedays",2001,"93"
"10352","tt0245910",146348,"cheap smokes",2000,"85"
"10353","tt0245929",5953,"devils on the doorstep",2000,"139"
"10354","tt0245977",146120,"jadu tona",1977,"\N"
"10355","tt0246002",4249,"kingdom come",2001,"94"
"10356","tt0246005",89043,"klassikko",2001,"80"
"10357","tt0246071",161356,"le mataf",1973,"90"
"10358","tt0246072",4892,"maze",2000,"97"
"10359","tt0246134",5285,"lucky break",2001,"107"
"10360","tt0246266",5806,"blackboards",2000,"88"
"10361","tt0246278",98693,"oui, mais...",2001,"104"
"10362","tt0246332",124581,"slow burn",2000,"90"
"10363","tt0246404",34579,"the 24th day",2004,"92"
"10364","tt0246405",55147,"27 missing kisses",2000,"98"
"10365","tt0246425",153376,"anak",2000,"135"
"10366","tt0246460",5872,"die another day",2002,"133"
"10367","tt0246464",4774,"big trouble",2002,"85"
"10368","tt0246498",6009,"the city of lost souls",2000,"103"
"10369","tt0246500",5486,"who is cletis tout?",2001,"92"
"10370","tt0246544",4756,"the musketeer",2001,"104"
"10371","tt0246578",4878,"donnie darko",2001,"113"
"10372","tt0246592",6710,"dummy",2002,"91"
"10373","tt0246593",27356,"big animal",2000,"73"
"10374","tt0246601",97148,"elia kazan: a director's journey",1995,"75"
"10375","tt0246628",4871,"focus",2001,"106"
"10376","tt0246677",5633,"heaven",2002,"97"
"10377","tt0246692",27357,"old men in new cars: in china they eat dogs ii",2002,"95"
"10378","tt0246765",4384,"lumumba",2000,"115"
"10379","tt0246772",5525,"mostly martha",2001,"109"
"10380","tt0246875",27359,"purely belter",2000,"99"
"10381","tt0246894",5094,"rollerball",2002,"98"
"10382","tt0246989",4233,"tomcats",2001,"95"
"10383","tt0247184",156079,"aprili",1961,"46"
"10384","tt0247196",4021,"before night falls",2000,"133"
"10385","tt0247199",5379,"the believer",2001,"98"
"10386","tt0247254",84329,"the code conspiracy",2002,"97"
"10387","tt0247303",41704,"the shaft",2001,"111"
"10388","tt0247380",4237,"the gleaners & i",2000,"82"
"10389","tt0247394",125479,"gumnaam",1965,"151"
"10390","tt0247419",70591,"ignition",2001,"99"
